Final,Weight
30250102,4208.88
30250103,2908.89
FALSE,6043.06
FALSE,16358.71
FALSE,15720.68
30252101,4056.78
FALSE,3333.83
30253101,9076.6
30253102,0
FALSE,0
30254101,13710.91
30254102,17558.28
FALSE,2034.71
FALSE,8207.79
FALSE,8194.78
FALSE,13351.15
FALSE,0
FALSE,0
FALSE,0
FALSE,12042.3
FALSE,11189.7
FALSE,38445.66
FALSE,33354.29
FALSE,19443.65
FALSE,13543.34
FALSE,9097.23
FALSE,8556.75
30261101,5941.01
30261102,5041.35
FALSE,6143.97
FALSE,5597.26
FALSE,10737.3
30262102,13439.13
FALSE,7058.67
FALSE,5730.13
30264101,2366.5
30264102,2563.21
FALSE,11636.69
FALSE,17376.63
FALSE,15532.39
FALSE,0
FALSE,4230.81
FALSE,3403.83
FALSE,12761.44
FALSE,9933.04
FALSE,13101.57
FALSE,16895.92
30269101,4628.04
FALSE,6855.31
FALSE,5082.82
30269104,4724.6
FALSE,8362.86
FALSE,7653.46
30271101,2154.03
FALSE,5822.35
FALSE,3665.2
FALSE,4185.17
FALSE,2321.09
FALSE,2177.83
FALSE,3684.85
FALSE,3684.85
FALSE,5283.38
FALSE,5214.52
FALSE,5698.7
FALSE,5698.7
30279101,2468.39
30279102,2304.05
30284101,8015.53
FALSE,7992.44
FALSE,40083.78
FALSE,3610.76
FALSE,1775.14
FALSE,1987.44
FALSE,4093.42
FALSE,6932.05
FALSE,5657.57
FALSE,4319.35
FALSE,5338.99
FALSE,3227.48
FALSE,3620.72
30289101,6533.29
30289102,4676.59
FALSE,11515.26
FALSE,12628.03
FALSE,10662.74
30293101,7736.72
FALSE,3580.42
FALSE,3502.75
FALSE,5740.85
FALSE,6408.69
FALSE,7719.08
FALSE,6985.11
FALSE,8235.81
FALSE,4864.19
FALSE,5469.42
FALSE,7286.29
FALSE,7029.77
FALSE,6543.48
FALSE,3818.09
30298101,44650.28
30298102,26629.04
FALSE,9506.29
FALSE,5948.56
FALSE,10072.37
FALSE,7442.66
FALSE,7641.67
30300101,9341.87
FALSE,18328.19
30304101,6700.16
30304102,5375.95
FALSE,6840.35
FALSE,12985.34
FALSE,6592.04
FALSE,2828.42
FALSE,33721.01
30308101,14066.38
FALSE,21824.17
FALSE,12987.66
FALSE,7345.83
FALSE,5320.64
FALSE,9285.81
FALSE,8104.16
30310101,7327.2
30310102,8861.97
FALSE,7697.35
FALSE,7176.26
FALSE,6395.66
FALSE,10925.62
30315101,3897.73
30315102,3583.18
30315103,3253.63
FALSE,10936.1
30318101,10231.43
FALSE,5266.95
30319101,6847.17
30319102,8872.35
30319103,7581.46
30319104,11043.6
30320101,10477.54
FALSE,8214.26
FALSE,3873.13
FALSE,4347.9
30322101,7607.83
FALSE,9287.65
FALSE,2942.08
FALSE,2929.64
FALSE,2648.45
FALSE,2116.79
FALSE,2308.24
30327101,7475.96
30327102,8168.9
30328101,3197.42
30328102,2839.02
30328103,2113.68
FALSE,3828.8
FALSE,1956.16
FALSE,2006.19
FALSE,2987.76
FALSE,1760.96
FALSE,3913.03
FALSE,3822.56
FALSE,4217.65
FALSE,9010.93
FALSE,0
FALSE,0
FALSE,39346.69
30334101,3440.7
30334102,2336.12
FALSE,2408.74
FALSE,2870.98
FALSE,3242.61
FALSE,20204.72
FALSE,19944.2
FALSE,19608.08
FALSE,12642.41
FALSE,15271.14
FALSE,18455.85
30336101,5528.27
30336102,4855.12
FALSE,9182.82
FALSE,4642.21
FALSE,10876.38
FALSE,4018.61
FALSE,5535.52
FALSE,3564.75
FALSE,4325.23
FALSE,4454.76
FALSE,4454.76
FALSE,8999.28
FALSE,8142.6
FALSE,6090.44
30343101,6601.86
30343102,6566.04
FALSE,7248.65
FALSE,6610.34
FALSE,2312.26
FALSE,1989
FALSE,2125.85
FALSE,7233.81
FALSE,7011.2
30347101,15037.54
30347102,13358.22
30348101,6269.57
FALSE,6618.05
FALSE,5405.04
FALSE,7272
FALSE,0
FALSE,0
30350101,12491.35
FALSE,5113.06
FALSE,5826.46
FALSE,8607.38
30355101,17212.69
FALSE,11561.5
FALSE,17403.23
FALSE,2959.47
FALSE,2227.97
FALSE,1940.21
30360101,3183.8
FALSE,12171.71
30362101,8575.73
30362102,9097.38
FALSE,24482.59
FALSE,16471.91
FALSE,15186.3
FALSE,8734.26
FALSE,3066.37
FALSE,5719.36
FALSE,3380.71
FALSE,8763.85
FALSE,3064.65
FALSE,7999.95
FALSE,3730.02
FALSE,2990.44
FALSE,2740.48
FALSE,8200.29
FALSE,1862.56
FALSE,1930.69
FALSE,2753.3
FALSE,2309.7
FALSE,2309.7
FALSE,8333.91
30372101,3308.08
FALSE,5131.39
FALSE,5496.17
FALSE,3894.25
30374101,6476.66
FALSE,7304.94
FALSE,7157.93
FALSE,6273.94
FALSE,5106
FALSE,6958.79
FALSE,7830.41
FALSE,2791.67
FALSE,23854.59
FALSE,28368.72
FALSE,21291.11
FALSE,6361.42
FALSE,13341
FALSE,11764.85
FALSE,11194.78
FALSE,16133.9
FALSE,9016.55
30385101,20269.89
FALSE,16697.55
FALSE,4998.33
FALSE,4614.4
FALSE,6419.92
FALSE,5174.85
FALSE,6188.68
FALSE,3441.3
FALSE,5122.92
FALSE,4467.1
FALSE,4467.1
FALSE,4489.51
FALSE,5757.14
FALSE,4197.69
FALSE,4045.67
FALSE,7508.11
FALSE,9454.42
FALSE,10047.99
FALSE,8108.9
FALSE,15329.54
FALSE,17175.21
FALSE,0
FALSE,0
FALSE,10589.94
30391101,9086.68
30392101,2396.33
FALSE,2259.8
FALSE,1910.48
FALSE,2338.34
30393101,6786.74
30393102,5105.13
FALSE,0
FALSE,13707.75
FALSE,9974.88
FALSE,8713.19
FALSE,9141.82
FALSE,8580.57
FALSE,0
FALSE,9216.85
FALSE,6840.19
FALSE,4199.08
30397102,4278.79
FALSE,2504.02
FALSE,3118.57
FALSE,2675.78
FALSE,6741.41
FALSE,8097.65
FALSE,7840.58
FALSE,5049.66
FALSE,7835.62
30403101,8351.81
FALSE,8264.45
30404101,16758.07
FALSE,20906.24
30406101,22182.84
30407101,4384.1
30407102,3596.72
FALSE,3935.8
FALSE,4865.19
30407105,1619.75
FALSE,3973.13
FALSE,4618.59
FALSE,4451.09
FALSE,3369.58
FALSE,4092.02
30409101,18530.18
30409102,18594.8
FALSE,1573.64
FALSE,1130.17
FALSE,1342.34
FALSE,1129.23
30411101,26636.74
30411102,21298.6
30417101,15162.4
FALSE,38634.36
FALSE,40980.26
30421101,1397.26
30422101,14806.01
30422102,13053.93
30422103,0
FALSE,12671.26
FALSE,17749.2
FALSE,13793.35
FALSE,16594.12
FALSE,4643.97
FALSE,4985.66
FALSE,5696.44
FALSE,7068.72
FALSE,6171.8
FALSE,5488.85
FALSE,3934.18
FALSE,7383.61
30426102,5939.91
30426103,8985.57
FALSE,13882.97
FALSE,9364.59
FALSE,9376.05
FALSE,11938.66
FALSE,10836.61
FALSE,14637.55
FALSE,5126.34
FALSE,5345.62
FALSE,6136.2
FALSE,4590.57
FALSE,4237.7
FALSE,4599.78
FALSE,7068.48
FALSE,10284.04
30431101,1393.37
FALSE,2036.98
FALSE,3214.03
FALSE,0
FALSE,2088.82
FALSE,9817.06
FALSE,7307.21
FALSE,4901.74
FALSE,4589.36
FALSE,5055.68
FALSE,11360.65
FALSE,9110.48
FALSE,11072.61
FALSE,7184.69
FALSE,10764.09
FALSE,16882.08
FALSE,0
30442101,4360.01
30443101,8459.46
30443102,17023.15
FALSE,7710.87
FALSE,4073.28
30444102,3453.7
30445101,24791.75
30446101,6815
FALSE,6315.09
FALSE,13448.99
FALSE,1666.55
FALSE,2225.32
FALSE,2037.62
FALSE,1564.7
FALSE,9806.51
FALSE,10207.05
FALSE,8038.57
FALSE,8831.61
30457101,13193.25
FALSE,22567.67
FALSE,7855.92
FALSE,7600.64
FALSE,3071.28
FALSE,9294.58
FALSE,7825.17
30463101,10249.01
FALSE,10378.53
FALSE,24188.78
FALSE,6816.09
FALSE,8065.85
FALSE,7210.43
FALSE,6316.9
FALSE,12172.23
FALSE,9507.6
FALSE,11086.37
30469101,13849.1
30470101,8216.01
30470102,7272.17
FALSE,6690.12
FALSE,6758.53
FALSE,18724.83
FALSE,17647.21
FALSE,13869.58
FALSE,2437.87
FALSE,2301.44
FALSE,1736.16
FALSE,1879.57
FALSE,3141.33
FALSE,30259.44
FALSE,25399.81
30478101,9255.21
30479101,11576.58
FALSE,6030.88
FALSE,7477.14
FALSE,7050.32
FALSE,4859.96
FALSE,7050.32
FALSE,6569.37
FALSE,6302.44
30482101,3848.24
FALSE,3564.36
FALSE,7325.04
FALSE,2626.18
FALSE,8268.75
FALSE,12608.95
FALSE,5570.09
FALSE,6497.91
FALSE,5581.3
FALSE,5170.48
FALSE,2654.04
FALSE,1971.57
FALSE,1511.77
FALSE,2636.63
FALSE,3069.09
FALSE,7995.91
FALSE,13810.85
FALSE,17473.38
FALSE,10944.24
FALSE,11831.15
FALSE,8525.01
30489101,3012.49
30489102,2822.02
FALSE,3589.65
FALSE,8532.94
30490102,8897.23
FALSE,3193.97
FALSE,2420.48
FALSE,2727.9
FALSE,1866.84
FALSE,4438.64
FALSE,4097.78
FALSE,3023.89
FALSE,26861.84
30497101,2600
FALSE,6668.47
30498101,35717.16
FALSE,35903.28
30500101,6357.17
FALSE,7965.49
FALSE,5821.27
FALSE,8223.64
FALSE,5101.92
FALSE,7657.21
FALSE,0
FALSE,9073.72
FALSE,10591.74
FALSE,11639.1
FALSE,10652.94
FALSE,8396.34
30505101,5802.74
30505102,4769.67
FALSE,5435.78
FALSE,5435.78
FALSE,4267.96
FALSE,5442.43
FALSE,5442.43
FALSE,2121.53
FALSE,10679.96
FALSE,1851.21
30509102,7848.56
FALSE,16510.52
FALSE,13987.94
30511101,7840.67
FALSE,8510.84
FALSE,7640.25
30512101,3473.55
30512102,3779.17
30512103,2285.8
FALSE,8557.54
FALSE,0
30514101,11544.68
30514102,11702.59
FALSE,18886.05
FALSE,0
FALSE,8942.33
FALSE,11212.85
FALSE,4058.52
FALSE,5645.61
FALSE,9399.45
FALSE,10594.18
FALSE,4998.25
FALSE,21068.49
30525101,19970.59
30525102,17866.67
FALSE,17608.71
FALSE,21399.98
FALSE,8555.78
FALSE,10536.24
30531101,5413.97
FALSE,6407.51
FALSE,7391.62
FALSE,7391.62
FALSE,4798.21
30532101,36659.12
FALSE,18971.45
FALSE,16088.59
FALSE,21494.94
30534101,27189.32
FALSE,5295.55
30536101,23907.33
30536102,19280.88
30537101,2569.17
FALSE,3233.02
FALSE,8113.22
FALSE,5077.24
FALSE,5826.32
FALSE,4289.57
30539102,4239.43
30542101,23629.37
FALSE,18410.12
FALSE,20283.71
FALSE,26041.14
FALSE,17985.48
FALSE,18793.81
FALSE,14598.5
30545102,10870.43
FALSE,10506.78
FALSE,8546.07
FALSE,12595.74
FALSE,0
FALSE,0
FALSE,3472.18
FALSE,2500.19
FALSE,2349.28
FALSE,2532.13
FALSE,4293.2
FALSE,0
FALSE,8957.97
FALSE,7847.75
30551101,9060.42
FALSE,7595.59
FALSE,7439.72
FALSE,5160.9
FALSE,0
FALSE,0
30553101,2349.26
FALSE,2165.86
FALSE,1833.79
FALSE,5305.94
30555101,4164.37
FALSE,5287.63
FALSE,5320.94
FALSE,22697.07
FALSE,25279.21
FALSE,24797.13
FALSE,2839.78
FALSE,2566.64
FALSE,2357.76
FALSE,4120.09
FALSE,0
30560101,10390.96
30560102,12321.29
FALSE,1990.2
FALSE,0
FALSE,6783.33
FALSE,8252.61
FALSE,0
FALSE,7517.81
FALSE,5984.97
FALSE,4992.33
FALSE,3766.6
30567101,6698.65
30567102,7687.33
FALSE,5768.76
FALSE,12612.63
FALSE,7028.19
FALSE,7361.22
FALSE,0
FALSE,19567.73
30569102,17717.98
FALSE,12235.5
FALSE,10129.88
FALSE,12846.75
FALSE,6410.54
FALSE,5994.95
FALSE,5869.24
FALSE,11824.18
30571102,13753.8
FALSE,13433.65
FALSE,12524.23
30572101,8031.81
30572102,8911.99
FALSE,4629.57
FALSE,8266.75
FALSE,8266.75
FALSE,7934.78
FALSE,9660.74
FALSE,9660.74
30572109,9644.85
30572110,10639.05
30573101,17353.48
FALSE,3102.99
FALSE,3433.16
FALSE,4433.59
FALSE,3510.56
FALSE,2625.42
FALSE,11418.26
FALSE,24402.46
FALSE,19343.82
FALSE,19062.62
FALSE,26354.7
FALSE,37404.03
FALSE,5699.63
30581102,6820.68
FALSE,5953.95
FALSE,5054.17
FALSE,11283.88
FALSE,10598.84
FALSE,10334.21
FALSE,9634.61
FALSE,13940.74
FALSE,13760.88
FALSE,13148.96
FALSE,3945.54
FALSE,3441.74
FALSE,4579.3
FALSE,4202.71
FALSE,4990.23
30589101,3907.14
FALSE,3753.68
FALSE,4094.84
FALSE,0
FALSE,8376.85
FALSE,12891.65
FALSE,9641.21
FALSE,12815.28
FALSE,8885.89
FALSE,5475.32
FALSE,5298.92
FALSE,10811.47
FALSE,9749.45
FALSE,8983.74
FALSE,19617.64
30599101,19265.73
FALSE,10960
FALSE,10464.76
FALSE,9995.49
30602101,5192.66
30602102,3923.61
FALSE,9253.25
FALSE,12771.99
30604101,16130.41
30604102,14482.77
FALSE,16233.88
FALSE,6602.03
FALSE,8136.16
FALSE,5544.94
FALSE,8142.13
FALSE,3919.26
FALSE,2974.9
FALSE,4499.97
FALSE,3257.49
FALSE,4996.02
FALSE,5894.37
FALSE,4728.58
FALSE,3838.47
FALSE,3752.36
FALSE,3016.26
FALSE,3038.67
FALSE,3830.75
FALSE,4034.91
FALSE,5946.45
FALSE,3558.5
30615101,9162.95
FALSE,5696.01
FALSE,10936.1
FALSE,4980.95
FALSE,6173.74
30615201,14573.29
FALSE,14380.63
FALSE,12925.14
FALSE,0
30616101,11162.5
FALSE,34458.61
FALSE,18589.32
30619101,13301.53
FALSE,13868.73
FALSE,8289.37
FALSE,6792.03
FALSE,6047.75
FALSE,8539.4
FALSE,7925.09
FALSE,9212.43
FALSE,7156.04
30622101,19068.49
30623101,21798.57
30623102,18217.26
FALSE,21683.6
FALSE,9527.73
FALSE,8784.65
FALSE,3228.45
30625102,6656.17
FALSE,12507.76
FALSE,7433.92
FALSE,8643.83
30627102,9497.89
30630101,8430.41
30630102,8556.36
30632101,15221.98
30633101,4603.04
30633102,3073.23
FALSE,5690.48
FALSE,13220.41
FALSE,9121.66
FALSE,27481.7
FALSE,25863.13
FALSE,19616.69
FALSE,32305.01
FALSE,14491.75
FALSE,13430.8
FALSE,13261.75
FALSE,0
30639101,11389.27
30639102,8172.15
FALSE,4095.25
FALSE,4577.08
FALSE,10755.23
FALSE,15379.49
30643101,7418.25
FALSE,8539.05
FALSE,7242.22
FALSE,7242.22
FALSE,12927.44
FALSE,10812.74
FALSE,11586.97
FALSE,6819.52
FALSE,8091.89
FALSE,2923.15
FALSE,12524.15
FALSE,9973.98
FALSE,7738.27
FALSE,4181.71
FALSE,2326.07
FALSE,4005.76
FALSE,4299.65
30650101,3438.09
FALSE,3372.89
FALSE,4181.25
FALSE,4181.25
FALSE,4453.86
FALSE,2977.6
FALSE,3536.84
FALSE,2723.44
FALSE,3173.51
FALSE,3172.03
FALSE,3944.26
FALSE,3235.63
30655101,6140.84
30655102,6539.04
FALSE,4788.24
FALSE,4788.24
FALSE,6151.19
30656101,4278.11
30657101,26971.15
FALSE,9949.02
FALSE,3760.18
FALSE,2705.42
FALSE,2324.66
FALSE,1946.72
30662101,12919.01
30662102,11566.12
30662103,19141.22
FALSE,8232.56
FALSE,7813.56
FALSE,6088.72
FALSE,6088.72
FALSE,3067.73
FALSE,2818.54
FALSE,1866.05
FALSE,3222.79
FALSE,6312.86
FALSE,5956.59
FALSE,6449.22
FALSE,6596.92
FALSE,5470.47
FALSE,8020.24
FALSE,9871.87
FALSE,9918.97
FALSE,11726.97
FALSE,6539.18
FALSE,0
FALSE,27460.64
FALSE,24391.11
FALSE,18589.68
FALSE,14578.88
FALSE,8037.35
FALSE,6964.49
FALSE,7268.18
FALSE,5005.47
FALSE,6360.81
FALSE,6531.54
FALSE,6390.32
FALSE,10767.1
FALSE,10621.56
FALSE,15710.94
30674101,11590.67
30674102,14685.7
30674103,16108.36
FALSE,19866.54
FALSE,18742.15
FALSE,29797.98
FALSE,20094.75
FALSE,14905.08
FALSE,9724.6
FALSE,3858.27
FALSE,5117.91
FALSE,3946.73
FALSE,4866.86
FALSE,4550
FALSE,3448.16
30679101,12281.06
30679102,15167.83
FALSE,14166.53
FALSE,12268.31
FALSE,14337.07
FALSE,16567.93
FALSE,13839.63
FALSE,11150.15
FALSE,12549.13
30681101,8518.65
FALSE,8128.7
FALSE,6853.35
FALSE,9988.53
FALSE,0
30683101,2205.68
30683102,2224.66
FALSE,4933.75
FALSE,6115.75
FALSE,5636.76
FALSE,4630.55
30688102,7658.28
FALSE,12182.69
30689102,14900.37
FALSE,14412.23
FALSE,15561.08
FALSE,5051.91
FALSE,2972.94
30691101,6438.28
FALSE,5170.6
30691103,6138.42
FALSE,6964.67
FALSE,6999.39
FALSE,3229.14
FALSE,11503.57
30692102,18703.87
FALSE,2598.63
FALSE,2416.7
FALSE,3975.98
FALSE,3975.98
FALSE,3823.21
FALSE,3823.21
FALSE,3568
FALSE,4803.21
FALSE,4663.34
FALSE,5030.83
FALSE,4963.81
FALSE,7012.42
FALSE,6565.6
FALSE,0
FALSE,1373.65
FALSE,1180.62
FALSE,1712.94
FALSE,2352.15
FALSE,9229.92
FALSE,10117.67
FALSE,11244.8
FALSE,8696.73
FALSE,0
FALSE,4478.38
FALSE,3694.68
FALSE,4534.35
FALSE,3935.79
FALSE,3531.24
FALSE,3020.45
FALSE,5720.11
FALSE,8114.85
FALSE,7453.69
FALSE,9917.42
FALSE,6581.58
FALSE,6134.3
FALSE,10253.84
FALSE,8057.69
FALSE,12403.38
30704101,7718.85
30704102,7093.53
30705101,9500.54
30705102,12292.13
30707101,9213.27
FALSE,15661.99
FALSE,19789.9
FALSE,7780.96
FALSE,8767.5
FALSE,9222.72
FALSE,6405.46
FALSE,8043.04
FALSE,17583.71
30712101,6856.47
30712102,5587.5
FALSE,4331.67
FALSE,19391.56
FALSE,9963.05
30716101,18223.76
FALSE,7919.4
FALSE,4140.85
FALSE,2762.36
FALSE,2483.6
FALSE,2421.95
FALSE,2367.62
FALSE,2463.21
FALSE,2549.2
FALSE,2668.32
30720101,6118.54
FALSE,13554.02
FALSE,14543.85
FALSE,10637.01
FALSE,2013.83
FALSE,1929.52
FALSE,2085.56
FALSE,1992.82
FALSE,1977.43
30724101,18528.16
30724102,17075.46
FALSE,22937.95
FALSE,18990.93
FALSE,21138.88
30726102,12185.18
FALSE,22075.8
FALSE,25511.74
30728101,15250.76
FALSE,12267.16
30729101,5939.72
30729102,5374.78
FALSE,6951.24
FALSE,5839.37
30731101,3489.95
30731102,3827.3
30732101,7631.89
FALSE,4682.74
FALSE,22145.11
FALSE,8248.7
FALSE,5145.74
30734101,12867.39
30734102,11952.27
FALSE,7125.32
FALSE,6412.66
FALSE,8370.11
FALSE,4917.07
FALSE,3483.59
30737102,4096.03
FALSE,3630.94
FALSE,2308.61
FALSE,2925.3
FALSE,6747.59
FALSE,8778.18
FALSE,8060.95
30741101,25372.08
FALSE,27207.28
FALSE,28106.89
FALSE,4471.06
FALSE,6277.3
FALSE,4033.97
FALSE,4002.62
FALSE,5876.14
FALSE,5130.54
FALSE,2908.68
30747101,8992.23
FALSE,9326.66
FALSE,8471.7
FALSE,8994.72
FALSE,4024.52
FALSE,3500.36
FALSE,13275.46
FALSE,13034.42
FALSE,35361.52
FALSE,22212.18
FALSE,1471.99
FALSE,4556.16
FALSE,3737.23
FALSE,3861.21
FALSE,4603.59
FALSE,3592.27
FALSE,50849.24
FALSE,52669.29
30756101,6528.87
30756102,4556.63
FALSE,3948
FALSE,6610.26
FALSE,5979.48
FALSE,3484.37
FALSE,4719.28
FALSE,4710.32
FALSE,5658.99
FALSE,5401.76
FALSE,5102.99
FALSE,4242.97
FALSE,3987.07
FALSE,5250.34
FALSE,6111.18
FALSE,3547.57
FALSE,3701.48
FALSE,6183.85
FALSE,0
30763101,10690.83
FALSE,3904.99
FALSE,4568.83
FALSE,2299.84
FALSE,2379.42
FALSE,2178.49
FALSE,2287.03
FALSE,18954.71
FALSE,30445.85
FALSE,40729.63
FALSE,5628.49
FALSE,4249.67
FALSE,5962.88
FALSE,5455.85
FALSE,7223.23
FALSE,6257.8
FALSE,8913.91
FALSE,0
30771101,38702.15
30771102,46644.75
30771103,65952.96
FALSE,34370.84
30773101,13106.21
30773102,16409.76
30774101,16623.13
FALSE,3682.04
FALSE,3566.41
FALSE,4168.57
FALSE,8187.4
FALSE,3804.76
FALSE,7066.76
FALSE,7714.05
FALSE,7695.74
FALSE,7656.66
FALSE,6043.51
FALSE,4639.45
FALSE,7057.02
FALSE,5573.14
FALSE,5848.39
FALSE,11219.25
FALSE,10698.21
FALSE,0
FALSE,0
FALSE,0
FALSE,13341.25
FALSE,11539.35
30783101,8009.48
30783102,3072.63
FALSE,3954.91
FALSE,3697.43
FALSE,3374.78
30786101,16287.88
30786102,11828.07
FALSE,7753.18
30787102,6087.98
FALSE,8228.23
FALSE,4849.11
FALSE,6402
FALSE,6402
FALSE,7522.73
FALSE,6308.81
FALSE,8653.29
FALSE,6894.9
FALSE,0
FALSE,4506.02
30789101,1817.6
FALSE,1651.43
FALSE,1869.05
FALSE,5006.48
FALSE,7831.61
FALSE,6018.73
FALSE,4388.32
30792102,7796.51
FALSE,8026.33
FALSE,7759.57
FALSE,5407.91
FALSE,5684.44
FALSE,3642.24
FALSE,3802.35
FALSE,3367.53
30795101,4340.2
FALSE,4738.82
FALSE,3920.08
FALSE,5842.2
FALSE,6074.35
FALSE,8561.35
FALSE,8192.35
FALSE,0
FALSE,6908.99
FALSE,8116.51
FALSE,17070.68
FALSE,15100.06
FALSE,11196.61
FALSE,3987.23
FALSE,8692.86
FALSE,6626.78
FALSE,6766.9
FALSE,8979.58
FALSE,7060.48
FALSE,5378.99
30804101,15546.58
FALSE,5554.5
FALSE,7975.08
FALSE,4392.76
30812101,21977.41
30815101,13137.86
30816101,8972.35
FALSE,9806.16
30818102,9630.93
FALSE,7168.53
FALSE,11126.3
FALSE,12913.95
FALSE,0
FALSE,0
FALSE,11662.27
FALSE,2821.53
FALSE,6253.64
FALSE,1742.31
FALSE,2192.53
FALSE,1874.67
FALSE,1988.82
FALSE,1675.26
FALSE,3470.77
FALSE,1961.69
FALSE,0
FALSE,1988.85
FALSE,26788.94
30829101,14297.86
FALSE,5179.2
FALSE,6900.37
FALSE,5086.14
FALSE,5995.68
FALSE,0
FALSE,13458.52
FALSE,7066.75
30833102,15509.26
FALSE,8628.73
FALSE,9128.7
FALSE,7081.98
FALSE,9769.87
30837101,12509.82
30839101,4117.71
FALSE,7891.1
FALSE,10055.8
FALSE,10509.87
30841103,13929.37
FALSE,10874.16
30842101,5404.89
30842102,5450.09
FALSE,4730.09
FALSE,2540.4
FALSE,1770.62
FALSE,2517.48
FALSE,15794.87
FALSE,13304.55
30845101,7868.18
30845102,4330.52
30845103,5191.09
FALSE,6429.95
30846102,8348.52
FALSE,14394.83
FALSE,18238.65
FALSE,21428.34
FALSE,16440.49
FALSE,6615.41
FALSE,9736.92
FALSE,6900.02
FALSE,7055.44
FALSE,4974.81
FALSE,2625.85
FALSE,4092.76
FALSE,7175.85
FALSE,4028.6
FALSE,6266.96
FALSE,3720.09
FALSE,4294.32
FALSE,5390.11
FALSE,6383.33
FALSE,7765.24
FALSE,9636.54
FALSE,5784.3
30856101,9689.2
30858101,4521.29
FALSE,3680.65
FALSE,2763.38
FALSE,2039.81
FALSE,2626.02
FALSE,3561.45
FALSE,13392.93
FALSE,14916.58
FALSE,12969.14
FALSE,12969.14
FALSE,15012.26
30861101,8754.12
30863101,22489.31
30864101,5001.68
FALSE,3114.47
30866101,5012.16
FALSE,12784.37
FALSE,9894.66
FALSE,15481.32
30872101,3505.47
FALSE,3108.18
FALSE,4086.86
FALSE,2123.98
FALSE,2639.08
FALSE,2862.47
30874101,7723.69
30874102,8267.12
FALSE,7761.79
FALSE,11352.09
FALSE,2942.34
FALSE,8948.94
FALSE,10512.27
FALSE,4193.22
30884101,6614.73
FALSE,6711.02
FALSE,2330.8
FALSE,2481.82
FALSE,12151.19
FALSE,15523.69
FALSE,7914.09
FALSE,8177.93
FALSE,4661.09
FALSE,7031.05
FALSE,7073.74
30892101,17512.13
30892102,14878.51
FALSE,3897.25
FALSE,5359.94
FALSE,3598.47
FALSE,3718.37
FALSE,1890.22
FALSE,4429.56
FALSE,4260.09
FALSE,3697.73
30897101,3764.32
30898101,14438.23
30898102,13073.37
FALSE,12946.76
FALSE,9845.87
FALSE,14816.66
FALSE,2188.99
FALSE,11728.58
FALSE,11505.45
FALSE,11907.64
FALSE,5457.87
FALSE,13531.58
FALSE,12276.17
FALSE,10175.99
FALSE,3880.52
FALSE,3788.62
30906101,2709.12
30907101,13154.61
FALSE,13914.44
FALSE,12234.8
FALSE,8967.86
FALSE,17759.37
FALSE,5821.93
FALSE,4072.77
30913101,20940.37
30913102,18370.64
30914101,16859.56
FALSE,10303.45
FALSE,19981.73
30915101,6277.45
FALSE,8136.47
FALSE,8733.42
30915104,8261.41
30916101,12091.36
FALSE,7810.86
FALSE,10910.67
30918101,2303.9
FALSE,3222.62
FALSE,2552.5
FALSE,3080.05
FALSE,3036.97
30919101,24053.51
30919102,22940.96
FALSE,17966.06
FALSE,13208.27
FALSE,11423.55
FALSE,17396.99
FALSE,12954.39
FALSE,8840.47
FALSE,13178.69
FALSE,17759.95
FALSE,0
FALSE,15604.34
FALSE,15451.89
FALSE,9238.76
30925102,12700.06
FALSE,13984.3
FALSE,2907.98
FALSE,3792.19
FALSE,3158.53
FALSE,4182.34
FALSE,3031.13
FALSE,5455.75
FALSE,4064.73
FALSE,3791.01
FALSE,12244.43
FALSE,15991.66
FALSE,15483.46
FALSE,13984.45
FALSE,14169.2
FALSE,17506.44
FALSE,21523.27
FALSE,0
FALSE,4892.02
FALSE,4685.1
FALSE,5179.39
FALSE,5428.2
FALSE,4675.85
FALSE,9098.75
30937102,8352.88
FALSE,6903.73
FALSE,9190.5
30940101,16539.16
30940102,14067.32
FALSE,7837.8
FALSE,3022.1
FALSE,3672.96
FALSE,2759.18
FALSE,3370.81
FALSE,3806.18
FALSE,5001.03
FALSE,3066.49
FALSE,3749.78
30944101,18782.27
30944102,22710.87
FALSE,7505.45
FALSE,6083.19
FALSE,6137.97
30947101,6509.69
30950101,12217.12
FALSE,10933.68
FALSE,4673.38
FALSE,2725.61
FALSE,2183.5
FALSE,2183.5
FALSE,15215.25
FALSE,10505.97
FALSE,20629.21
FALSE,16706.31
FALSE,12965.39
FALSE,13211.5
FALSE,12857.46
FALSE,18339.89
FALSE,13609.62
FALSE,8215.83
FALSE,3639.49
FALSE,3749.61
FALSE,3584.66
FALSE,8120.18
FALSE,8120.54
FALSE,23556.39
FALSE,22113.08
FALSE,22980.12
FALSE,23231.03
30963103,20862.61
FALSE,0
FALSE,8726.19
FALSE,8895.42
FALSE,9646.14
FALSE,13722.78
FALSE,10834.06
FALSE,11656.09
FALSE,13113.62
FALSE,15363.82
FALSE,13749.44
30967101,11915.42
FALSE,15522.62
30968102,11234.14
FALSE,5234.51
FALSE,5750.32
FALSE,6356.98
FALSE,3903.76
FALSE,5771.32
FALSE,7786.16
FALSE,6348.14
FALSE,6502.93
FALSE,3331.45
FALSE,3838.1
FALSE,3331.45
FALSE,3171.7
FALSE,0
FALSE,3092.72
FALSE,4972.73
FALSE,6101.58
FALSE,7773.06
FALSE,4022.77
FALSE,1797.56
FALSE,2458.68
